"MODEL","SCENARIO","REGION","VARIABLE","UNIT",2015,2020,2030,2040,2050,2060,2070,2080,2090,2100
"AIM/CGE","SSP3-70 (Baseline)","TUR","CMIP6 Emissions|VOC|Grassland Burning","Mt VOC/yr",0.005318209642,0.00506005095022988,0.00453819574648275,0.00410218833554023,0.0035661809245977,0.00311725193317241,0.00275724730133333,0.00229662735613793,0.00192616239724137,0.00164769836471264
"AIM/CGE","SSP3-70 (Baseline)","TUR","CMIP6 Emissions|VOC|Industrial Sector","Mt VOC/yr",0.0258489015394432,0.0288802267126156,0.0320361513330479,0.0342569276710888,0.0357190569651102,0.036799040453484,0.0385551647940175,0.0403,0.0434,0.0489
"AIM/CGE","SSP3-70 (Baseline)","TUR","CMIP6 Emissions|VOC|Residential Commercial Other","Mt VOC/yr",0.197518775262288,0.196427043635083,0.177862612012375,0.13605751646656,0.138292598133046,0.138627679799531,0.137789701611872,0.1369,0.1325,0.1279
"AIM/CGE","SSP3-70 (Baseline)","TUR","CMIP6 Emissions|VOC|Solvents Production and Application","Mt VOC/yr",0.00414104865474217,0.00431064791705243,0.00441664745599635,0.00445198063564432,0.0043459810967004,0.00419758174217893,0.00402091584393907,0.00383011667384003,0.00359691768816342,0.00334251879469803
"AIM/CGE","SSP3-70 (Baseline)","TUR","CMIP6 Emissions|VOC|Transportation Sector","Mt VOC/yr",0.0921148994207239,0.0966591082307904,0.0826004622246471,0.0705299075729078,0.0818904295980742,0.0926829255219822,0.104138118564025,0.116256008724202,0.129320609053143,0.143142577517096
"AIM/CGE","SSP3-70 (Baseline)","TUR","CMIP6 Emissions|VOC|Waste","Mt VOC/yr",0.0573396650275889,0.0611482036641078,0.065803084219853,0.0683421099775322,0.070034793815985,0.0713043066948247,0.0721506486140511,0.0732085760130841,0.0738433324525039,0.0742665034121171
"AIM/CGE","SSP3-70 (Baseline)","USA","CMIP6 Emissions|BC","Mt BC/yr",0.206013707413727,0.200980838233583,0.172132542726663,0.15472247888596,0.146555726950699,0.13488088322631,0.123397017162939,0.111170481366779,0.0982591444406782,0.0868244074311088
"AIM/CGE","SSP3-70 (Baseline)","USA","CMIP6 Emissions|BC|Agricultural Waste Burning","Mt BC/yr",0.006166243747,0.00603416064525926,0.00599191730492307,0.00571759086284615,0.00544326442076923,0.0051689379786923,0.00489461153661538,0.00462028509453846,0.00418499722088888,0.00377002982443019
"AIM/CGE","SSP3-70 (Baseline)","USA","CMIP6 Emissions|BC|Energy Sector","Mt BC/yr",0.0096999104981578,0.00998745725205576,0.0102750040059537,0.0102941737895469,0.0109651162153088,0.0114060212379523,0.011866096044189,0.0121919823652734,0.0124220197683918,0.0125753780371373
"AIM/CGE","SSP3-70 (Baseline)","USA","CMIP6 Emissions|BC|Forest Burning","Mt BC/yr",0.015572443932,0.0149789372104217,0.0142924467395135,0.0136193593315718,0.0130764288153047,0.0125435505962624,0.0121341277374114,0.0118431340901394,0.0116655435058337,0.0114879529215281
"AIM/CGE","SSP3-70 (Baseline)","USA","CMIP6 Emissions|BC|Grassland Burning","Mt BC/yr",0.00480115102999999,0.0048318619737335,0.00499369640347381,0.00520573710435078,0.00541113864137931,0.00560990101455938,0.00580202422389101,0.00606427119590464,0.00640660067637292,0.00675556932068965
"AIM/CGE","SSP3-70 (Baseline)","USA","CMIP6 Emissions|BC|Industrial Sector","Mt BC/yr",0.0302559876534681,0.0307816708366364,0.0288541658316858,0.0246487003663388,0.0213193735396059,0.0174059542871303,0.0141350367029715,0.0109809376039614,0.00823570320297105,0.00584092425742627
"AIM/CGE","SSP3-70 (Baseline)","USA","CMIP6 Emissions|BC|Peat Burning","Mt BC/yr",5.77005543E-4,5.77005543E-4,5.77005543E-4,5.77005543E-4,5.77005543E-4,5.77005543E-4,5.77005543E-4,5.77005543E-4,5.77005543E-4,5.77005543E-4
"AIM/CGE","SSP3-70 (Baseline)","USA","CMIP6 Emissions|BC|Residential Commercial Other","Mt BC/yr",0.0482287496473452,0.0500835859648709,0.0511112080447794,0.0530472770506342,0.0504117860032113,0.0465410089206267,0.0422037469195562,0.0372,0.0311,0.0257
"AIM/CGE","SSP3-70 (Baseline)","USA","CMIP6 Emissions|BC|Transportation Sector","Mt BC/yr",0.0859330807340329,0.0788322599847784,0.0511522087307403,0.0368848188919605,0.0347808720032925,0.0313619583092071,0.0278115479345799,0.0238666475183274,0.0202504888034293,0.0169630717898856
"AIM/CGE","SSP3-70 (Baseline)","USA","CMIP6 Emissions|BC|Waste","Mt BC/yr",0.0047791346287231,0.004873898822827,0.00488489012259343,0.00472781594571064,0.00457074176882785,0.00426654533888023,0.0039728205207248,0.0038262179556342,0.00341678571979048,0.0031544757370116
"AIM/CGE","SSP3-70 (Baseline)","USA","CMIP6 Emissions|CH4","Mt CH4/yr",29.6429195132016,30.7952199887878,32.0781463726697,32.77252207549,33.0534803537897,32.8527656119258,32.3251812216001,31.323558107915,30.3440204224078,29.1774280241088
"AIM/CGE","SSP3-70 (Baseline)","USA","CMIP6 Emissions|CH4|Agricultural Waste Burning","Mt CH4/yr",0.0466553047499999,0.0487165432099827,0.0514179113540813,0.0529393576511511,0.0534242367631267,0.0534505870814905,0.0525967312752752,0.0509962692074802,0.048671962075621,0.045962829075439
"AIM/CGE","SSP3-70 (Baseline)","USA","CMIP6 Emissions|CH4|Agriculture","Mt CH4/yr",9.56410609145068,9.96045311168373,10.4339508854893,10.6506895150566,10.6454401772019,10.524052734196,10.3037649636137,9.9394,9.4043,8.7971
"AIM/CGE","SSP3-70 (Baseline)","USA","CMIP6 Emissions|CH4|Energy Sector","Mt CH4/yr",12.8114937645371,13.1630534602373,13.4672920741764,13.7023388009415,13.9663773160462,13.9970533339959,13.9003353738626,13.622,13.7041,13.7247
"AIM/CGE","SSP3-70 (Baseline)","USA","CMIP6 Emissions|CH4|Forest Burning","Mt CH4/yr",0.1528612103,0.152845518425149,0.151333059898216,0.148631079743209,0.144933590319029,0.140831610164023,0.13622471158954,0.131012039218282,0.125390385385371,0.119457932414045
"AIM/CGE","SSP3-70 (Baseline)","USA","CMIP6 Emissions|CH4|Grassland Burning","Mt CH4/yr",0.02639348522,0.0321241486635781,0.0435890174927307,0.0549008093115881,0.0659270196823603,0.0765481459423728,0.0867446854289516,0.0962354324163716,0.104788826984708,0.11256030743892
"AIM/CGE","SSP3-70 (Baseline)","USA","CMIP6 Emissions|CH4|Industrial Sector","Mt CH4/yr",0.0481970382816613,0.0528564193213645,0.0589186247601182,0.0624256857577443,0.0643796197421359,0.0655820406556077,0.0657824441411864,0.0645800232277146,0.0625258875005336,0.0600709448021953
"AIM/CGE","SSP3-70 (Baseline)","USA","CMIP6 Emissions|CH4|Peat Burning","Mt CH4/yr",0.008988854154,0.008988854154,0.008988854154,0.008988854154,0.008988854154,0.008988854154,0.008988854154,0.008988854154,0.008988854154,0.008988854154
"AIM/CGE","SSP3-70 (Baseline)","USA","CMIP6 Emissions|CH4|Residential Commercial Other","Mt CH4/yr",0.238000724772387,0.245492752290482,0.244344520395672,0.231363909122562,0.209445061472393,0.185626022124078,0.162716879042669,0.139745489691184,0.119154506307576,0.100487156224236
"AIM/CGE","SSP3-70 (Baseline)","USA","CMIP6 Emissions|CH4|Transportation Sector","Mt CH4/yr",0.0820629648819653,0.0915732621767576,0.10469037689439,0.111991606788326,0.111517152133768,0.105006965979926,0.0967165091246985,0.0856,0.0709,0.0576
"AIM/CGE","SSP3-70 (Baseline)","USA","CMIP6 Emissions|CH4|Waste","Mt CH4/yr",6.66416007485372,7.03911591862551,7.51362104805479,7.74825245696324,7.7830473262748,7.69562531763241,7.51131006936734,7.185,6.6952,6.1505
"AIM/CGE","SSP3-70 (Baseline)","USA","CMIP6 Emissions|CO","Mt CO/yr",45.5731148405332,46.7063911359117,44.8905689049365,41.562041539211,40.6025431972977,38.2197511913404,35.4902238438964,32.1420758441239,28.4592595716779,25.1275485599283
"AIM/CGE","SSP3-70 (Baseline)","USA","CMIP6 Emissions|CO2","Mt CO2/yr",4902.9722680798,5481.37950907069,6282.80645150349,6986.13233620173,7743.61313556675,8394.80232871626,9084.69559523912,9604.80614235024,9587.23554235024,9477.92564235023
"AIM/CGE","SSP3-70 (Baseline)","USA","CMIP6 Emissions|CO2|Energy Sector","Mt CO2/yr",2165.23409712965,2468.50454064692,2942.03054400843,3526.31395315336,4360.82230406075,5173.54287359066,6065.02356600836,6834.1263,7136.5547,7328.8765
"AIM/CGE","SSP3-70 (Baseline)","USA","CMIP6 Emissions|CO2|Industrial Sector","Mt CO2/yr",556.324450125094,612.320953123115,675.575593351215,694.809674346338,705.684647239241,740.925247906029,764.520115968059,783.5693,773.6253,755.923
"AIM/CGE","SSP3-70 (Baseline)","USA","CMIP6 Emissions|CO2|Residential Commercial Other","Mt CO2/yr",597.455545010694,688.657526789727,820.673584924711,895.651219187549,904.883776317086,882.682470019973,840.735423483395,777.723999999999,666.8012,565.1072
"AIM/CGE","SSP3-70 (Baseline)","USA","CMIP6 Emissions|CO2|Solvents Production and Application","Mt CO2/yr",6.5552496969061,6.88004356431677,7.31105852696233,7.57335494438838,7.73323694623225,7.83108347835387,7.88137101244584,7.855,7.7594,7.6412
"AIM/CGE","SSP3-70 (Baseline)","USA","CMIP6 Emissions|CO2|Transportation Sector","Mt CO2/yr",1568.69278376721,1696.30630259636,1828.50552834192,1853.07399221985,1755.77902865319,1581.110511371,1397.82497641661,1192.8214,993.7848,811.6676
"AIM/CGE","SSP3-70 (Baseline)","USA","CMIP6 Emissions|CO2|Waste","Mt CO2/yr",8.71014235024001,8.71014235024001,8.71014235024001,8.71014235024001,8.71014235024001,8.71014235024001,8.71014235024001,8.71014235024001,8.71014235024001,8.71014235024001
"AIM/CGE","SSP3-70 (Baseline)","USA","CMIP6 Emissions|CO|Agricultural Waste Burning","Mt CO/yr",0.8603561751,0.907473686264032,0.993950651708408,1.07281779649597,1.14631416215513,1.2116014614023,1.26541999627928,1.30511246156817,1.32979837803317,1.34377321074894
"AIM/CGE","SSP3-70 (Baseline)","USA","CMIP6 Emissions|CO|Energy Sector","Mt CO/yr",1.67077722441988,1.68581389195707,1.57586702993179,1.64711503772661,1.75129561794711,1.8069829974317,1.84780626305793,1.8244,1.8628,1.8727
"AIM/CGE","SSP3-70 (Baseline)","USA","CMIP6 Emissions|CO|Forest Burning","Mt CO/yr",3.375956566,3.26547006338269,3.09852179658912,2.96407011448669,2.85264484226148,2.73654340206382,2.64544765056537,2.58081925625966,2.53705868745876,2.4998564098019
"AIM/CGE","SSP3-70 (Baseline)","USA","CMIP6 Emissions|CO|Grassland Burning","Mt CO/yr",0.800882337099999,0.841296440097628,0.92939611922766,1.02080176705181,1.11552079133134,1.20427186360535,1.30034378962593,1.40810158266096,1.52835996255086,1.65507639574238
"AIM/CGE","SSP3-70 (Baseline)","USA","CMIP6 Emissions|CO|Industrial Sector","Mt CO/yr",2.44770860019408,2.52477727649424,2.54090894206745,2.49217020756814,2.42624232561304,2.3254698423061,2.20720773049814,2.0577,1.9596,1.8552
"AIM/CGE","SSP3-70 (Baseline)","USA","CMIP6 Emissions|CO|Peat Burning","Mt CO/yr",0.1673165653,0.1673165653,0.1673165653,0.1673165653,0.1673165653,0.1673165653,0.1673165653,0.1673165653,0.1673165653,0.1673165653
"AIM/CGE","SSP3-70 (Baseline)","USA","CMIP6 Emissions|CO|Residential Commercial Other","Mt CO/yr",13.4939299302269,13.7728223111184,12.8195434672207,10.998090000514,10.4740560073733,9.51812476570759,8.47535631925796,7.2794,6.1179,5.0692
"AIM/CGE","SSP3-70 (Baseline)","USA","CMIP6 Emissions|CO|Transportation Sector","Mt CO/yr",21.8340614638572,22.6192949229625,21.8429383545562,20.2775340717326,19.7470269069811,18.3273143151884,16.6591995509766,14.5971,12.0343,9.74229999999999
"AIM/CGE","SSP3-70 (Baseline)","USA","CMIP6 Emissions|CO|Waste","Mt CO/yr",0.922125978335152,0.922125978335152,0.922125978335152,0.922125978335152,0.922125978335152,0.922125978335152,0.922125978335152,0.922125978335152,0.922125978335152,0.922125978335152
"AIM/CGE","SSP3-70 (Baseline)","USA","CMIP6 Emissions|NH3","Mt NH3/yr",3.74582792531794,3.84826653507832,3.98049823084653,4.04779650461591,4.06895096538125,4.04699162097068,3.98351383180654,3.87497266162868,3.8001787142414,3.7036099261719
"AIM/CGE","SSP3-70 (Baseline)","USA","CMIP6 Emissions|NH3|Agricultural Waste Burning","Mt NH3/yr",0.01700780488,0.0175242354568968,0.0182875678623903,0.0188724093867307,0.0193692004215415,0.0196815258199639,0.0199010209246686,0.0198342579664144,0.0196686899592072,0.019305511854094
"AIM/CGE","SSP3-70 (Baseline)","USA","CMIP6 Emissions|NH3|Agriculture","Mt NH3/yr",3.37736884896803,3.44622986202335,3.53421640668686,3.57905226331855,3.59638065296339,3.5830166599523,3.53324798685667,3.4443,3.3844,3.3031
"AIM/CGE","SSP3-70 (Baseline)","USA","CMIP6 Emissions|NH3|Energy Sector","Mt NH3/yr",0.0296529685630761,0.0318929740062033,0.0342828160344114,0.0344319173129081,0.0346202615123119,0.0351399237962193,0.0352437364073199,0.0354,0.0343,0.0329
"AIM/CGE","SSP3-70 (Baseline)","USA","CMIP6 Emissions|NH3|Forest Burning","Mt NH3/yr",0.05173973661,0.0511765896261721,0.0507872340229728,0.0507959803926789,0.0510958950443948,0.0511640309564164,0.051641494430273,0.0524850332154185,0.0538150765016562,0.0552292304180468
"AIM/CGE","SSP3-70 (Baseline)","USA","CMIP6 Emissions|NH3|Grassland Burning","Mt NH3/yr",0.007468767976,0.0117764290502768,0.0203244634513193,0.0288679253855475,0.037555624737272,0.0461084196010724,0.0550612614638589,0.064674602872414,0.0752368011642656,0.0864129283519967
"AIM/CGE","SSP3-70 (Baseline)","USA","CMIP6 Emissions|NH3|Industrial Sector","Mt NH3/yr",0.0634145817758909,0.0683923060896936,0.0719241437934213,0.0692057679816729,0.0643645823886551,0.0611488241329715,0.0563033116345526,0.0507,0.05,0.0487
"AIM/CGE","SSP3-70 (Baseline)","USA","CMIP6 Emissions|NH3|Peat Burning","Mt NH3/yr",0.00325445393199999,0.00325445393199999,0.00325445393199999,0.00325445393199999,0.00325445393199999,0.00325445393199999,0.00325445393199999,0.00325445393199999,0.00325445393199999,0.00325445393199999
"AIM/CGE","SSP3-70 (Baseline)","USA","CMIP6 Emissions|NH3|Residential Commercial Other","Mt NH3/yr",0.0634300409051737,0.0696972321977965,0.0762676746819977,0.0772785119872594,0.0722748673262139,0.063581666500963,0.0545852144841335,0.0447800926230947,0.0361374336631069,0.0284550701431177
"AIM/CGE","SSP3-70 (Baseline)","USA","CMIP6 Emissions|NH3|Transportation Sector","Mt NH3/yr",0.0998591486395106,0.114207626306398,0.136297017330976,0.151180821868384,0.155178974005281,0.149781289889235,0.140902151944162,0.12691264795109,0.112217939274196,0.0965876650469673
"AIM/CGE","SSP3-70 (Baseline)","USA","CMIP6 Emissions|NH3|Waste","Mt NH3/yr",0.0326315730682543,0.0341148263895386,0.0348564530501807,0.0348564530501807,0.0348564530501807,0.0341148263895386,0.0333731997288964,0.0326315730682543,0.03114831974697,0.0296650664256857
"AIM/CGE","SSP3-70 (Baseline)","USA","CMIP6 Emissions|NOx","Mt NOx/yr",10.6996419524973,10.1458197417949,7.81724661963052,6.5871830411553,6.1508813158766,5.62196592897131,5.08851427229939,4.50122333292218,4.0021487827916,3.51737959565687
"AIM/CGE","SSP3-70 (Baseline)","USA","CMIP6 Emissions|NOx|Agricultural Waste Burning","Mt NOx/yr",0.0279797073,0.0294627951207657,0.0321309562481897,0.0345847386419059,0.0368359875900957,0.0387741245273408,0.0404180471187682,0.0415748077413233,0.0422597778716604,0.0426671718555971
"AIM/CGE","SSP3-70 (Baseline)","USA","CMIP6 Emissions|NOx|Agriculture","Mt NOx/yr",0.00381269957767849,0.00398457107104409,0.00422559795818995,0.00438424856745051,0.00449103263137588,0.00454798413213609,0.00453781422128605,0.00445543794340076,0.00430695724499023,0.00412288185860458
"AIM/CGE","SSP3-70 (Baseline)","USA","CMIP6 Emissions|NOx|Energy Sector","Mt NOx/yr",2.26906215720159,2.04208044867371,1.37138976280463,1.18234319015323,1.21398725872016,1.20480230044825,1.19813376910015,1.15743056360748,1.10037058311004,1.03752282068782
"AIM/CGE","SSP3-70 (Baseline)","USA","CMIP6 Emissions|NOx|Forest Burning","Mt NOx/yr",0.04724660938,0.0481316594688617,0.0503659988151771,0.0528184738210306,0.055435989014989,0.0576753177749012,0.060304377175775,0.0633630797837984,0.0668748778632549,0.0705290648860457
"AIM/CGE","SSP3-70 (Baseline)","USA","CMIP6 Emissions|NOx|Grassland Burning","Mt NOx/yr",0.04750759129,0.0475651528910057,0.0482974592744917,0.0493460766798611,0.0506146606952718,0.0517586947029609,0.0532390619925059,0.0552584903425423,0.0577069964480496,0.0603664136680998
"AIM/CGE","SSP3-70 (Baseline)","USA","CMIP6 Emissions|NOx|Industrial Sector","Mt NOx/yr",1.55854917712289,1.69943078698997,1.82725951340548,1.859507294348,1.72058718233365,1.61010902999532,1.46731532129304,1.3039,1.1373,0.9664
"AIM/CGE","SSP3-70 (Baseline)","USA","CMIP6 Emissions|NOx|Peat Burning","Mt NOx/yr",0.001135000272,0.001135000272,0.001135000272,0.001135000272,0.001135000272,0.001135000272,0.001135000272,0.001135000272,0.001135000272,0.001135000272
"AIM/CGE","SSP3-70 (Baseline)","USA","CMIP6 Emissions|NOx|Residential Commercial Other","Mt NOx/yr",0.912534177721354,0.879372558339699,0.668326918064416,0.520868565024512,0.482423728899265,0.432657714037749,0.380297262382504,0.324163084481837,0.272651721231813,0.226093373678906
"AIM/CGE","SSP3-70 (Baseline)","USA","CMIP6 Emissions|NOx|Transportation Sector","Mt NOx/yr",5.76267196388202,5.32551390021812,3.74497254403815,2.81305258489752,2.51622760696998,2.15136289433085,1.81399074999356,1.4808,1.2504,1.0394
"AIM/CGE","SSP3-70 (Baseline)","USA","CMIP6 Emissions|NOx|Waste","Mt NOx/yr",0.0691428687497898,0.0691428687497898,0.0691428687497898,0.0691428687497898,0.0691428687497898,0.0691428687497898,0.0691428687497898,0.0691428687497898,0.0691428687497898,0.0691428687497898
"AIM/CGE","SSP3-70 (Baseline)","USA","CMIP6 Emissions|OC","Mt OC/yr",0.773011744592538,0.759963261493428,0.715040303591232,0.66691876284685,0.630045652959087,0.5853086698571,0.545330771555452,0.507555427345988,0.47328699167932,0.443191465280448
"AIM/CGE","SSP3-70 (Baseline)","USA","CMIP6 Emissions|OC|Agricultural Waste Burning","Mt OC/yr",0.0238836832199999,0.0240267227427642,0.0236988808338211,0.0229757103309846,0.0222385877857271,0.0213247290071544,0.0202550620588979,0.0189016828561156,0.0175901597805962,0.0160507326202348
"AIM/CGE","SSP3-70 (Baseline)","USA","CMIP6 Emissions|OC|Energy Sector","Mt OC/yr",0.0513569818909754,0.0557604271823629,0.0592612564081753,0.0589145362314867,0.0580685102486012,0.0534327526238737,0.0494759504762918,0.0455,0.04,0.0351
"AIM/CGE","SSP3-70 (Baseline)","USA","CMIP6 Emissions|OC|Forest Burning","Mt OC/yr",0.2982043391,0.287341922662739,0.270660321848237,0.256925962191156,0.245335172136363,0.233508989092764,0.223812853574768,0.216358785972943,0.210767989016512,0.20565665751376
"AIM/CGE","SSP3-70 (Baseline)","USA","CMIP6 Emissions|OC|Grassland Burning","Mt OC/yr",0.03205153527,0.033649188218135,0.0370827567538178,0.0406557380115216,0.0443818514047101,0.047841965613677,0.0516037845520977,0.0558353098515288,0.0605822592938775,0.0655680668114015
"AIM/CGE","SSP3-70 (Baseline)","USA","CMIP6 Emissions|OC|Industrial Sector","Mt OC/yr",0.0320555504654266,0.0341587040782014,0.0348403501641045,0.0341076425676969,0.0298926391860902,0.0250786793432104,0.0212067370085358,0.0175659599587729,0.014406261232361,0.0117540871933468
"AIM/CGE","SSP3-70 (Baseline)","USA","CMIP6 Emissions|OC|Peat Burning","Mt OC/yr",0.01162402622,0.01162402622,0.01162402622,0.01162402622,0.01162402622,0.01162402622,0.01162402622,0.01162402622,0.01162402622,0.01162402622
"AIM/CGE","SSP3-70 (Baseline)","USA","CMIP6 Emissions|OC|Residential Commercial Other","Mt OC/yr",0.257255669098004,0.247246906760095,0.216497291223822,0.182026290885872,0.16232921037446,0.141491268850109,0.121583251995928,0.101926544613594,0.0840521720336449,0.0683368408639843
"AIM/CGE","SSP3-70 (Baseline)","USA","CMIP6 Emissions|OC|Transportation Sector","Mt OC/yr",0.0367739954306521,0.0367050657297511,0.032741607927947,0.0329828618811003,0.0313974787603787,0.0285713610234401,0.0256073838846996,0.0222298285405535,0.0190590622991102,0.0161640148612707
"AIM/CGE","SSP3-70 (Baseline)","USA","CMIP6 Emissions|OC|Waste","Mt OC/yr",0.0298059638974801,0.0294502978993786,0.028633812211306,0.0267059945270305,0.024778176842755,0.0224348980828708,0.020161721784233,0.0176132893324792,0.0152050618032181,0.0129370391964498
"AIM/CGE","SSP3-70 (Baseline)","USA","CMIP6 Emissions|Sulfur","Mt SO2/yr",3.67765828643521,3.41890668815353,2.54109984324104,2.25427136959997,2.21554228380286,2.08393061752644,1.95563365811628,1.78155072875499,1.59726827799455,1.42170713406292
